Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAANgABjKV4KFS0+NhiJYliTuwD0Riy7Q==,QBXq3gAANgABjKV4KFRi+NjGJYliTuwD0Riy7Q==,QBXq3gAANgABjKV4KFS0+NjGJYmrTuwDYhiy7Q==,QBXq3gAANgABjKV4KFS0+NjGJYmrTmID0Riy7Q==,0.685185, 2022-06-02T16:28:49Z, 698486, 0.011866
QBXq3gAANwABr2SI8I3lD5pvHMdvE9ElM1sNMQ==,QBXq3gAANwABr2SI8I1vD5qRHMdvE9ElM1sNMQ==,QBXq3gAANwABr2SI8I3lD5qRHMe/E9Elb1sNMQ==,QBXq3gAANwABr2SI8I3lD5qRHMe/E28lM1sNMQ==,0.672727, 2022-06-02T16:29:01Z, 711127, 0.011655
QBXq3gAAOAABAEbJcrsPbI3PamjP8422630vWg==,QBXq3gAAOAABAEbJcrvPbI3bamjP8422630vWg==,QJXq3gA6NAABAEVFcrs/bAfbaji8f822z34p/g==,QBXq3gAAOAABAEbJcrsPbI3bami/88+2630vWg==,0.660714, 2022-06-02T16:29:14Z, 723586, 0.011454
QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,0.666667, 2022-06-02T16:29:26Z, 736252, 0.011561
QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,0.672414, 2022-06-02T16:29:39Z, 748928, 0.011665
QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,0.677966, 2022-06-02T16:29:52Z, 761590, 0.011765
QBXq3gAAPAABa/AJcKjNWYD3bRr3DiAJvhdYKA==,QBXq3gAAPAABa/AJcKj3WYAKbRr3DiAJvhdYKA==,QBXq3gAAPAABa/AJcKjNWYAKbRoUDiAJ9xdYKA==,QBXq3gAAPAABa/AJcKjNWYAKbRoUDvcJvhdYKA==,0.683333, 2022-06-02T16:30:05Z, 774486, 0.011858
QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,0.688525, 2022-06-02T16:30:17Z, 786955, 0.011955
QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,0.693548, 2022-06-02T16:30:30Z, 799650, 0.012045
QBXq3gAAPwABBAAyiwY4fJVrYn9rKsO9UhDrWg==,QBXq3gAAPwABBAAyiwZrfJUuYn9rKsO9UhDrWg==,QBXq3gAAPwABBAAyiwY4fJUuYn9SKsO9axDrWg==,QBXq3gAAPwABBAAyiwY4fJUuYn9SKmu9UhDrWg==,0.698413, 2022-06-02T16:30:43Z, 812501, 0.012130
QBXq3gAAQAAB6ftS3Yz+tbj7q8D7fm/KkSvfEA==,QxPq3gAAQAQB6f1Y34z7szR0p9D7fm/OAUvfEA==,QBXq3gAAQAAB6ftS3Yz+tbh0q8CVfm/K+yvfEA==,QBXq3gAAQAAB6ftS3Yz+tbh0q8CVfvvKkSvfEA==,0.687500, 2022-06-02T16:30:55Z, 824952, 0.011947
QBXq3gAAQQABvVZa3gi61nqK4jKKl9+UhXaxrA==,QBXq3gAAQQABvVZa3giK1npn4jKKl9+UhXaxrA==,QBXq3gAAQQABvVZa3gi61npn4jLkl9+UinaxrA==,QBXq3gAAQQABvVZa3gi61npn4jLkl4qUhXaxrA==,0.692308, 2022-06-02T16:31:08Z, 837844, 0.012031
QBXq3gAAQgABc6JxGzmDksdnO9dnyvbJjBtdSg==,QBXq3gAAQgABc6JxGzlnksfCO9dnyvbJjBtdSg==,QBXq3gAAQgABc6JxGzmDksfCO9cIyvbJZxtdSg==,QBXq3gAAQgABc6JxGzmDksfCO9cIymfJjBtdSg==,0.696970, 2022-06-02T16:31:21Z, 850514, 0.012115
QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,0.701493, 2022-06-02T16:31:33Z, 862970, 0.012200
QBXq3gAARAABsygErIeD/8fMaqjMkrafQD63gg==,QBXq3gAARAABsygErIfM/8fGaqjMkrafQD63gg==,QBXq3gAARAABsygErIeD/8fGaqgSkrafzD63gg==,QBXq3gAARAABsygErIeD/8fGaqgSksyfQD63gg==,0.691176, 2022-06-02T16:31:46Z, 875864, 0.012020
QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,0.695652, 2022-06-02T16:31:58Z, 888312, 0.012104
