TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
955470,4,2.651550,2.618540,2.696809,2.706591,2.633714,2.723219,2.239673,1.913112,1.913112,0.988466,32.000000,7.000000,0.000000,0.900857,0.815217,2.789980,7.000000,0.000000,0.889642,0.752688,16128.000000,5.042432,5002.771968,2.999937,7.000000,0.000000,0.916234,0.967742,2.943363,7.000000,0.000000,0.919557,0.923913,2.590406,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.925206,0.967742,2.362489,8.000000,3.000000,0.743945,0.813953,1.640181,7.000000,1.000000,0.514730,0.824176,3.237491,2023-01-09T23:01:05Z
957494,6,2.651550,2.618540,2.696809,2.706591,2.633714,2.723219,2.022877,1.913112,1.913112,0.985015,32.000000,7.000000,0.000000,0.900857,0.815217,2.789980,7.000000,0.000000,0.889642,0.752688,16128.000000,5.042432,5002.771968,2.999937,7.000000,0.000000,0.916234,0.967742,2.943363,7.000000,0.000000,0.919557,0.923913,2.590406,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.925206,0.967742,2.367860,8.000000,3.000000,0.671933,0.789474,1.650916,7.000000,1.000000,0.514730,0.824176,3.237491,2023-01-09T23:01:08Z
974608,3,2.651550,2.618540,2.696809,2.670690,2.633714,2.723219,2.022877,1.913112,1.913112,0.985236,32.000000,7.000000,0.000000,0.900857,0.815217,2.791946,7.000000,0.000000,0.889642,0.752688,16576.000000,5.176064,5154.978816,2.998266,7.000000,0.000000,0.916234,0.967742,2.943363,7.000000,0.000000,0.907360,0.927835,2.597736,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.925206,0.967742,2.373133,8.000000,3.000000,0.671933,0.789474,1.650916,7.000000,1.000000,0.514730,0.824176,3.248968,2023-01-09T23:01:25Z
983670,2,2.651550,2.618540,2.651328,2.670690,2.633714,2.723219,2.022877,1.913112,1.913112,0.985501,32.000000,7.000000,0.000000,0.900857,0.815217,2.791946,7.000000,0.000000,0.889642,0.752688,16576.000000,5.176064,5154.978816,2.998266,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.907360,0.927835,2.597736,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.925206,0.967742,2.378310,8.000000,3.000000,0.671933,0.789474,1.661485,7.000000,1.000000,0.514730,0.824176,3.248968,2023-01-09T23:01:34Z
986681,5,2.651550,2.618540,2.651328,2.670690,2.633714,2.627892,2.022877,1.913112,1.913112,0.986104,32.000000,7.000000,0.000000,0.900857,0.815217,2.791946,7.000000,0.000000,0.889642,0.752688,16576.000000,5.176064,5154.978816,2.998266,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.907360,0.927835,2.601288,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.892819,0.969388,2.383394,8.000000,3.000000,0.671933,0.789474,1.661485,7.000000,1.000000,0.514730,0.824176,3.248968,2023-01-09T23:01:37Z
991694,0,2.743847,2.618540,2.651328,2.670690,2.633714,2.627892,2.022877,1.913112,1.913112,0.985439,32.000000,7.000000,0.000000,0.932215,0.808081,2.793862,7.000000,0.000000,0.889642,0.752688,16576.000000,5.176064,5154.978816,2.998266,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.907360,0.927835,2.601288,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.892819,0.969388,2.383394,8.000000,3.000000,0.671933,0.789474,1.661485,7.000000,1.000000,0.514730,0.824176,3.254503,2023-01-09T23:01:42Z
992702,1,2.743847,2.648208,2.651328,2.670690,2.633714,2.627892,2.022877,1.913112,1.913112,0.985311,32.000000,7.000000,0.000000,0.932215,0.808081,2.793862,7.000000,0.000000,0.899722,0.757576,16800.000000,5.242880,5231.082240,2.997468,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.907360,0.927835,2.601288,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.892819,0.969388,2.383394,8.000000,3.000000,0.671933,0.789474,1.661485,7.000000,1.000000,0.514730,0.824176,3.254503,2023-01-09T23:01:43Z
998745,7,2.743847,2.648208,2.651328,2.670690,2.633714,2.627892,2.022877,2.601206,2.022877,0.993247,32.000000,7.000000,0.000000,0.932215,0.808081,2.793862,7.000000,0.000000,0.899722,0.757576,16800.000000,5.242880,5231.082240,2.997468,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.907360,0.927835,2.601288,7.000000,0.000000,0.894798,0.894737,2.943363,7.000000,0.000000,0.892819,0.969388,2.388387,8.000000,3.000000,0.671933,0.789474,1.671890,7.000000,0.000000,0.883753,0.808081,3.259909,2023-01-09T23:01:49Z
1025929,4,2.743847,2.648208,2.651328,2.670690,2.761602,2.627892,2.022877,2.601206,2.022877,0.992791,32.000000,7.000000,0.000000,0.932215,0.808081,2.799331,7.000000,0.000000,0.899722,0.757576,17472.000000,5.443328,5459.392512,2.995205,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.907360,0.927835,2.611518,7.000000,1.000000,0.743019,0.882353,2.943363,7.000000,0.000000,0.892819,0.969388,2.398111,8.000000,3.000000,0.671933,0.789474,1.692227,7.000000,0.000000,0.883753,0.808081,3.250828,2023-01-09T23:02:16Z
1027950,6,2.743847,2.648208,2.651328,2.670690,2.761602,2.627892,1.641383,2.601206,1.641383,0.981958,32.000000,7.000000,0.000000,0.932215,0.808081,2.799331,7.000000,0.000000,0.899722,0.757576,17472.000000,5.443328,5459.392512,2.995205,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.907360,0.927835,2.611518,7.000000,1.000000,0.743019,0.882353,2.943363,7.000000,0.000000,0.892819,0.969388,2.402847,9.000000,3.000000,0.999934,0.784314,1.702165,7.000000,0.000000,0.883753,0.808081,3.250828,2023-01-09T23:02:18Z
1034992,3,2.743847,2.648208,2.651328,2.565525,2.761602,2.627892,1.641383,2.601206,1.641383,0.982096,32.000000,7.000000,0.000000,0.932215,0.808081,2.801066,7.000000,0.000000,0.899722,0.757576,17696.000000,5.510144,5535.495936,2.994492,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.871631,0.922330,2.614794,7.000000,1.000000,0.743019,0.882353,2.943363,7.000000,0.000000,0.892819,0.969388,2.402847,9.000000,3.000000,0.999934,0.784314,1.702165,7.000000,0.000000,0.883753,0.808081,3.250828,2023-01-09T23:02:25Z
1037005,5,2.743847,2.648208,2.651328,2.565525,2.761602,2.622085,1.641383,2.601206,1.641383,0.982107,32.000000,7.000000,0.000000,0.932215,0.808081,2.801066,7.000000,0.000000,0.899722,0.757576,17696.000000,5.510144,5535.495936,2.994492,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.871631,0.922330,2.614794,7.000000,1.000000,0.743019,0.882353,2.943363,7.000000,0.000000,0.890847,0.970874,2.407501,9.000000,3.000000,0.999934,0.784314,1.702165,7.000000,0.000000,0.883753,0.808081,3.250828,2023-01-09T23:02:27Z
1042024,0,2.607104,2.648208,2.651328,2.565525,2.761602,2.622085,1.641383,2.601206,1.641383,0.982675,32.000000,7.000000,0.000000,0.885757,0.817308,2.802760,7.000000,0.000000,0.899722,0.757576,17696.000000,5.510144,5535.495936,2.994492,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.871631,0.922330,2.614794,7.000000,1.000000,0.743019,0.882353,2.943363,7.000000,0.000000,0.890847,0.970874,2.407501,9.000000,3.000000,0.999934,0.784314,1.701338,7.000000,0.000000,0.883753,0.808081,3.246480,2023-01-09T23:02:32Z
1043030,1,2.607104,2.629770,2.651328,2.565525,2.761602,2.622085,1.641383,2.601206,1.641383,0.982734,32.000000,7.000000,0.000000,0.885757,0.817308,2.802760,7.000000,0.000000,0.893458,0.769231,17920.000000,5.576960,5611.599360,2.993799,7.000000,0.000000,0.900782,0.969388,2.943363,7.000000,0.000000,0.871631,0.922330,2.614794,7.000000,1.000000,0.743019,0.882353,2.943363,7.000000,0.000000,0.890847,0.970874,2.407501,9.000000,3.000000,0.999934,0.784314,1.701338,7.000000,0.000000,0.883753,0.808081,3.246480,2023-01-09T23:02:33Z
1044030,2,2.607104,2.629770,2.623011,2.565525,2.761602,2.622085,1.641383,2.601206,1.641383,0.982826,32.000000,7.000000,0.000000,0.885757,0.817308,2.802760,7.000000,0.000000,0.893458,0.769231,17920.000000,5.576960,5611.599360,2.993799,7.000000,0.000000,0.891161,0.961538,2.943363,7.000000,0.000000,0.871631,0.922330,2.614794,7.000000,1.000000,0.743019,0.882353,2.943363,7.000000,0.000000,0.890847,0.970874,2.407501,9.000000,3.000000,0.999934,0.784314,1.701338,7.000000,0.000000,0.883753,0.808081,3.246480,2023-01-09T23:02:34Z
1059139,7,2.607104,2.629770,2.623011,2.565525,2.761602,2.622085,1.641383,2.662269,1.641383,0.982645,32.000000,7.000000,0.000000,0.885757,0.817308,2.804413,7.000000,0.000000,0.893458,0.769231,18144.000000,5.643776,5687.702784,2.993124,7.000000,0.000000,0.891161,0.961538,2.943363,7.000000,0.000000,0.871631,0.922330,2.621155,7.000000,1.000000,0.743019,0.882353,2.957510,7.000000,0.000000,0.890847,0.970874,2.412075,9.000000,3.000000,0.999934,0.784314,1.699749,7.000000,0.000000,0.904499,0.809524,3.238143,2023-01-09T23:02:49Z
1078292,6,2.607104,2.629770,2.623011,2.565525,2.761602,2.622085,2.352612,2.662269,2.352612,0.998264,32.000000,7.000000,0.000000,0.885757,0.817308,2.807607,7.000000,0.000000,0.893458,0.769231,18592.000000,5.777408,5839.909632,2.991827,7.000000,0.000000,0.891161,0.961538,2.943363,7.000000,0.000000,0.871631,0.922330,2.627274,7.000000,1.000000,0.743019,0.882353,2.971149,7.000000,0.000000,0.890847,0.970874,2.420993,8.000000,3.000000,0.781460,0.794393,1.698242,7.000000,0.000000,0.904499,0.809524,3.234145,2023-01-09T23:03:08Z
1085342,3,2.607104,2.629770,2.623011,2.688200,2.761602,2.622085,2.352612,2.662269,2.352612,0.998212,32.000000,7.000000,0.000000,0.885757,0.817308,2.809150,7.000000,0.000000,0.893458,0.769231,18816.000000,5.844224,5916.013056,2.991204,7.000000,0.000000,0.891161,0.961538,2.943363,7.000000,0.000000,0.913309,0.925926,2.630247,7.000000,1.000000,0.743019,0.882353,2.971149,7.000000,0.000000,0.890847,0.970874,2.420993,8.000000,3.000000,0.781460,0.794393,1.698242,7.000000,0.000000,0.904499,0.809524,3.230253,2023-01-09T23:03:15Z
1092385,0,2.751702,2.629770,2.623011,2.688200,2.761602,2.622085,2.352612,2.662269,2.352612,0.997967,32.000000,7.000000,0.000000,0.934884,0.825688,2.810657,7.000000,0.000000,0.893458,0.769231,18816.000000,5.844224,5916.013056,2.991204,7.000000,0.000000,0.891161,0.961538,2.943363,7.000000,0.000000,0.913309,0.925926,2.630247,7.000000,1.000000,0.743019,0.882353,2.971149,7.000000,0.000000,0.890847,0.970874,2.425341,8.000000,3.000000,0.781460,0.794393,1.698242,7.000000,0.000000,0.904499,0.809524,3.226464,2023-01-09T23:03:22Z
1093391,1,2.751702,2.633494,2.623011,2.688200,2.761602,2.622085,2.352612,2.662269,2.352612,0.997968,32.000000,7.000000,0.000000,0.934884,0.825688,2.810657,7.000000,0.000000,0.894723,0.779817,19040.000000,5.911040,5992.116480,2.990596,7.000000,0.000000,0.891161,0.961538,2.943363,7.000000,0.000000,0.913309,0.925926,2.630247,7.000000,1.000000,0.743019,0.882353,2.971149,7.000000,0.000000,0.890847,0.970874,2.425341,8.000000,3.000000,0.781460,0.794393,1.698242,7.000000,0.000000,0.904499,0.809524,3.226464,2023-01-09T23:03:23Z
1094403,2,2.751702,2.633494,2.598913,2.688200,2.761602,2.622085,2.352612,2.662269,2.352612,0.997942,32.000000,7.000000,0.000000,0.934884,0.825688,2.810657,7.000000,0.000000,0.894723,0.779817,19040.000000,5.911040,5992.116480,2.990596,7.000000,0.000000,0.882974,0.963303,2.943363,7.000000,0.000000,0.913309,0.925926,2.630247,7.000000,1.000000,0.743019,0.882353,2.971149,7.000000,0.000000,0.890847,0.970874,2.425341,8.000000,3.000000,0.781460,0.794393,1.698242,7.000000,0.000000,0.904499,0.809524,3.226464,2023-01-09T23:03:24Z
1096422,4,2.751702,2.633494,2.598913,2.688200,2.666195,2.622085,2.352612,2.662269,2.352612,0.998221,32.000000,7.000000,0.000000,0.934884,0.825688,2.810657,7.000000,0.000000,0.894723,0.779817,19040.000000,5.911040,5992.116480,2.990596,7.000000,0.000000,0.882974,0.963303,2.943363,7.000000,0.000000,0.913309,0.925926,2.630247,7.000000,0.000000,0.905833,0.871560,2.977786,7.000000,0.000000,0.890847,0.970874,2.425341,8.000000,3.000000,0.781460,0.794393,1.698242,7.000000,0.000000,0.904499,0.809524,3.226464,2023-01-09T23:03:26Z
1097426,5,2.751702,2.633494,2.598913,2.688200,2.666195,2.609835,2.352612,2.662269,2.352612,0.998217,32.000000,7.000000,0.000000,0.934884,0.825688,2.810657,7.000000,0.000000,0.894723,0.779817,19040.000000,5.911040,5992.116480,2.990596,7.000000,0.000000,0.882974,0.963303,2.943363,7.000000,0.000000,0.913309,0.925926,2.630247,7.000000,0.000000,0.905833,0.871560,2.977786,7.000000,0.000000,0.886685,0.963303,2.429617,8.000000,3.000000,0.781460,0.794393,1.698242,7.000000,0.000000,0.904499,0.809524,3.226464,2023-01-09T23:03:27Z
1109514,7,2.751702,2.633494,2.598913,2.688200,2.666195,2.609835,2.352612,2.709088,2.352612,0.998119,32.000000,7.000000,0.000000,0.934884,0.825688,2.812132,7.000000,0.000000,0.894723,0.779817,19264.000000,5.977856,6068.219904,2.990004,7.000000,0.000000,0.882974,0.963303,2.943363,7.000000,0.000000,0.913309,0.925926,2.633165,7.000000,0.000000,0.905833,0.871560,2.977403,7.000000,0.000000,0.886685,0.963303,2.433823,8.000000,3.000000,0.781460,0.794393,1.716491,7.000000,0.000000,0.920406,0.818182,3.219179,2023-01-09T23:03:40Z
1138734,6,2.751702,2.633494,2.598913,2.688200,2.666195,2.609835,2.036318,2.709088,2.036318,0.993234,32.000000,7.000000,0.000000,0.934884,0.825688,2.816364,7.000000,0.000000,0.894723,0.779817,19936.000000,6.178304,6296.530176,2.988313,7.000000,0.000000,0.882974,0.963303,2.943363,7.000000,0.000000,0.913309,0.925926,2.641602,7.000000,0.000000,0.905833,0.871560,2.976305,7.000000,0.000000,0.886685,0.963303,2.446038,8.000000,2.000000,0.953462,0.796460,1.742933,7.000000,0.000000,0.920406,0.818182,3.212259,2023-01-09T23:04:09Z
1142763,0,2.645165,2.633494,2.598913,2.688200,2.666195,2.609835,2.036318,2.709088,2.036318,0.993635,32.000000,7.000000,0.000000,0.898688,0.833333,2.817715,7.000000,0.000000,0.894723,0.779817,19936.000000,6.178304,6296.530176,2.988313,7.000000,0.000000,0.882974,0.963303,2.943363,7.000000,0.000000,0.913309,0.925926,2.641602,7.000000,0.000000,0.905833,0.871560,2.976305,7.000000,0.000000,0.886685,0.963303,2.446038,8.000000,2.000000,0.953462,0.796460,1.742933,7.000000,0.000000,0.920406,0.818182,3.208927,2023-01-09T23:04:13Z
1143767,1,2.645165,2.760934,2.598913,2.688200,2.666195,2.609835,2.036318,2.709088,2.036318,0.993169,32.000000,7.000000,0.000000,0.898688,0.833333,2.817715,7.000000,1.000000,0.742840,0.789474,20160.000000,6.245120,6372.633600,2.987776,7.000000,0.000000,0.882974,0.963303,2.943363,7.000000,0.000000,0.913309,0.925926,2.641602,7.000000,0.000000,0.905833,0.871560,2.976305,7.000000,0.000000,0.886685,0.963303,2.446038,8.000000,2.000000,0.953462,0.796460,1.742933,7.000000,0.000000,0.920406,0.818182,3.208927,2023-01-09T23:04:14Z
1144779,2,2.645165,2.760934,2.649398,2.688200,2.666195,2.609835,2.036318,2.709088,2.036318,0.993143,32.000000,7.000000,0.000000,0.898688,0.833333,2.817715,7.000000,1.000000,0.742840,0.789474,20160.000000,6.245120,6372.633600,2.987776,7.000000,0.000000,0.900126,0.964912,2.943363,7.000000,0.000000,0.913309,0.925926,2.641602,7.000000,0.000000,0.905833,0.871560,2.976305,7.000000,0.000000,0.886685,0.963303,2.446038,8.000000,2.000000,0.953462,0.796460,1.742933,7.000000,0.000000,0.920406,0.818182,3.208927,2023-01-09T23:04:15Z
1145786,3,2.645165,2.760934,2.649398,2.683055,2.666195,2.609835,2.036318,2.709088,2.036318,0.993157,32.000000,7.000000,0.000000,0.898688,0.833333,2.817715,7.000000,1.000000,0.742840,0.789474,20160.000000,6.245120,6372.633600,2.987776,7.000000,0.000000,0.900126,0.964912,2.943363,7.000000,0.000000,0.911561,0.921053,2.644313,7.000000,0.000000,0.905833,0.871560,2.976305,7.000000,0.000000,0.886685,0.963303,2.446038,8.000000,2.000000,0.953462,0.796460,1.742933,7.000000,0.000000,0.920406,0.818182,3.208927,2023-01-09T23:04:16Z
1146801,4,2.645165,2.760934,2.649398,2.683055,2.651790,2.609835,2.036318,2.709088,2.036318,0.993182,32.000000,7.000000,0.000000,0.898688,0.833333,2.817715,7.000000,1.000000,0.742840,0.789474,20160.000000,6.245120,6372.633600,2.987776,7.000000,0.000000,0.900126,0.964912,2.943363,7.000000,0.000000,0.911561,0.921053,2.644313,7.000000,0.000000,0.900939,0.877193,2.975954,7.000000,0.000000,0.886685,0.963303,2.446038,8.000000,2.000000,0.953462,0.796460,1.742933,7.000000,0.000000,0.920406,0.818182,3.208927,2023-01-09T23:04:17Z
1147802,5,2.645165,2.760934,2.649398,2.683055,2.651790,2.677692,2.036318,2.709088,2.036318,0.993111,32.000000,7.000000,0.000000,0.898688,0.833333,2.817715,7.000000,1.000000,0.742840,0.789474,20160.000000,6.245120,6372.633600,2.987776,7.000000,0.000000,0.900126,0.964912,2.943363,7.000000,0.000000,0.911561,0.921053,2.644313,7.000000,0.000000,0.900939,0.877193,2.975954,7.000000,0.000000,0.909739,0.964912,2.449980,8.000000,2.000000,0.953462,0.796460,1.742933,7.000000,0.000000,0.920406,0.818182,3.208927,2023-01-09T23:04:18Z
1159902,7,2.645165,2.760934,2.649398,2.683055,2.651790,2.677692,2.036318,2.668168,2.036318,0.993218,32.000000,7.000000,0.000000,0.898688,0.833333,2.819038,7.000000,1.000000,0.742840,0.789474,20384.000000,6.311936,6432.901632,2.994605,7.000000,0.000000,0.900126,0.964912,2.943363,7.000000,0.000000,0.911561,0.921053,2.646975,7.000000,0.000000,0.900939,0.877193,2.975611,7.000000,0.000000,0.909739,0.964912,2.453861,8.000000,2.000000,0.953462,0.796460,1.750333,7.000000,0.000000,0.906503,0.826087,3.202506,2023-01-09T23:04:30Z
1189137,6,2.645165,2.760934,2.649398,2.683055,2.651790,2.677692,2.452332,2.668168,2.452332,0.999046,32.000000,7.000000,0.000000,0.898688,0.833333,2.821601,7.000000,1.000000,0.742840,0.789474,20384.000000,6.311936,6432.901632,2.994605,7.000000,0.000000,0.900126,0.964912,2.943363,7.000000,0.000000,0.911561,0.921053,2.654686,7.000000,0.000000,0.900939,0.877193,2.974623,7.000000,0.000000,0.909739,0.964912,2.465144,8.000000,3.000000,0.814584,0.805085,1.760924,7.000000,0.000000,0.906503,0.826087,3.196389,2023-01-09T23:04:59Z
1195174,2,2.645165,2.760934,2.677756,2.683055,2.651790,2.677692,2.452332,2.668168,2.452332,0.999035,32.000000,7.000000,0.000000,0.898688,0.833333,2.822843,7.000000,1.000000,0.742840,0.789474,20608.000000,6.378752,6493.169664,3.001308,7.000000,0.000000,0.909761,0.966387,2.943363,7.000000,0.000000,0.911561,0.921053,2.654686,7.000000,0.000000,0.900939,0.877193,2.974623,7.000000,0.000000,0.909739,0.964912,2.465144,8.000000,3.000000,0.814584,0.805085,1.760924,7.000000,0.000000,0.906503,0.826087,3.193437,2023-01-09T23:05:05Z
1196187,3,2.645165,2.760934,2.677756,2.631522,2.651790,2.677692,2.452332,2.668168,2.452332,0.999046,32.000000,7.000000,0.000000,0.898688,0.833333,2.822843,7.000000,1.000000,0.742840,0.789474,20608.000000,6.378752,6493.169664,3.001308,7.000000,0.000000,0.909761,0.966387,2.943363,7.000000,0.000000,0.894053,0.924370,2.657168,7.000000,0.000000,0.900939,0.877193,2.974623,7.000000,0.000000,0.909739,0.964912,2.465144,8.000000,3.000000,0.814584,0.805085,1.760924,7.000000,0.000000,0.906503,0.826087,3.193437,2023-01-09T23:05:06Z
1197209,4,2.645165,2.760934,2.677756,2.631522,2.648179,2.677692,2.452332,2.668168,2.452332,0.999046,32.000000,7.000000,0.000000,0.898688,0.833333,2.822843,7.000000,1.000000,0.742840,0.789474,20608.000000,6.378752,6493.169664,3.001308,7.000000,0.000000,0.909761,0.966387,2.943363,7.000000,0.000000,0.894053,0.924370,2.657168,7.000000,0.000000,0.899712,0.882353,2.974307,7.000000,0.000000,0.909739,0.964912,2.465144,8.000000,3.000000,0.814584,0.805085,1.760924,7.000000,0.000000,0.906503,0.826087,3.193437,2023-01-09T23:05:07Z
1198205,5,2.645165,2.760934,2.677756,2.631522,2.648179,2.634994,2.452332,2.668168,2.452332,0.999064,32.000000,7.000000,0.000000,0.898688,0.833333,2.822843,7.000000,1.000000,0.742840,0.789474,20608.000000,6.378752,6493.169664,3.001308,7.000000,0.000000,0.909761,0.966387,2.943363,7.000000,0.000000,0.894053,0.924370,2.657168,7.000000,0.000000,0.899712,0.882353,2.974307,7.000000,0.000000,0.895232,0.966387,2.468791,8.000000,3.000000,0.814584,0.805085,1.760924,7.000000,0.000000,0.906503,0.826087,3.193437,2023-01-09T23:05:08Z
1203256,0,2.666576,2.760934,2.677756,2.631522,2.648179,2.634994,2.452332,2.668168,2.452332,0.999054,32.000000,7.000000,0.000000,0.905962,0.833333,2.824060,7.000000,1.000000,0.742840,0.789474,20608.000000,6.378752,6493.169664,3.001308,7.000000,0.000000,0.909761,0.966387,2.943363,7.000000,0.000000,0.894053,0.924370,2.657168,7.000000,0.000000,0.899712,0.882353,2.974307,7.000000,0.000000,0.895232,0.966387,2.468791,8.000000,3.000000,0.814584,0.805085,1.768993,7.000000,0.000000,0.906503,0.826087,3.190553,2023-01-09T23:05:13Z
1210308,7,2.666576,2.760934,2.677756,2.631522,2.648179,2.634994,2.452332,2.666827,2.452332,0.999055,32.000000,7.000000,0.000000,0.905962,0.833333,2.824060,7.000000,1.000000,0.742840,0.789474,20832.000000,6.445568,6553.437696,3.007887,7.000000,0.000000,0.909761,0.966387,2.943363,7.000000,0.000000,0.894053,0.924370,2.657168,7.000000,0.000000,0.899712,0.882353,2.973998,7.000000,0.000000,0.895232,0.966387,2.472382,8.000000,3.000000,0.814584,0.805085,1.768993,7.000000,0.000000,0.906048,0.833333,3.187735,2023-01-09T23:05:20Z
1224404,1,2.666576,2.602561,2.677756,2.631522,2.648179,2.634994,2.452332,2.666827,2.452332,0.999324,32.000000,7.000000,0.000000,0.905962,0.833333,2.826422,7.000000,0.000000,0.884214,0.778689,21280.000000,6.579200,6673.973760,3.020689,7.000000,0.000000,0.909761,0.966387,2.943363,7.000000,0.000000,0.894053,0.924370,2.659608,7.000000,0.000000,0.899712,0.882353,2.973694,7.000000,0.000000,0.895232,0.966387,2.475920,8.000000,3.000000,0.814584,0.805085,1.768993,7.000000,0.000000,0.906048,0.833333,3.184980,2023-01-09T23:05:34Z
1245565,2,2.666576,2.602561,2.584258,2.631522,2.648179,2.634994,2.452332,2.666827,2.452332,0.999367,32.000000,7.000000,0.000000,0.905962,0.833333,2.828693,7.000000,0.000000,0.884214,0.778689,21504.000000,6.646016,6750.077184,3.019817,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.894053,0.924370,2.664365,7.000000,0.000000,0.899712,0.882353,2.973105,7.000000,0.000000,0.895232,0.966387,2.482837,8.000000,3.000000,0.814584,0.805085,1.784823,7.000000,0.000000,0.906048,0.833333,3.179654,2023-01-09T23:05:56Z
1247583,4,2.666576,2.602561,2.584258,2.631522,2.675945,2.634994,2.452332,2.666827,2.452332,0.999318,32.000000,7.000000,0.000000,0.905962,0.833333,2.828693,7.000000,0.000000,0.884214,0.778689,21504.000000,6.646016,6750.077184,3.019817,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.894053,0.924370,2.666684,7.000000,0.000000,0.909146,0.887097,2.972819,7.000000,0.000000,0.895232,0.966387,2.482837,8.000000,3.000000,0.814584,0.805085,1.784823,7.000000,0.000000,0.906048,0.833333,3.179654,2023-01-09T23:05:58Z
1248587,5,2.666576,2.602561,2.584258,2.631522,2.675945,2.702508,2.452332,2.666827,2.452332,0.999200,32.000000,7.000000,0.000000,0.905962,0.833333,2.828693,7.000000,0.000000,0.884214,0.778689,21504.000000,6.646016,6750.077184,3.019817,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.894053,0.924370,2.666684,7.000000,0.000000,0.909146,0.887097,2.972819,7.000000,0.000000,0.918170,0.967742,2.486220,8.000000,3.000000,0.814584,0.805085,1.784823,7.000000,0.000000,0.906048,0.833333,3.179654,2023-01-09T23:05:59Z
1253608,0,2.579919,2.602561,2.584258,2.631522,2.675945,2.702508,2.452332,2.666827,2.452332,0.999212,32.000000,7.000000,0.000000,0.876521,0.840000,2.829795,7.000000,0.000000,0.884214,0.778689,21504.000000,6.646016,6750.077184,3.019817,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.894053,0.924370,2.666684,7.000000,0.000000,0.909146,0.887097,2.972819,7.000000,0.000000,0.918170,0.967742,2.486220,8.000000,3.000000,0.814584,0.805085,1.792587,7.000000,0.000000,0.906048,0.833333,3.179654,2023-01-09T23:06:04Z
1256623,3,2.579919,2.602561,2.584258,2.626922,2.675945,2.702508,2.452332,2.666827,2.452332,0.999214,32.000000,7.000000,0.000000,0.876521,0.840000,2.829795,7.000000,0.000000,0.884214,0.778689,21728.000000,6.712832,6826.180608,3.018965,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.892490,0.920000,2.668965,7.000000,0.000000,0.909146,0.887097,2.972819,7.000000,0.000000,0.918170,0.967742,2.486220,8.000000,3.000000,0.814584,0.805085,1.792587,7.000000,0.000000,0.906048,0.833333,3.179654,2023-01-09T23:06:07Z
1259651,6,2.579919,2.602561,2.584258,2.626922,2.675945,2.702508,2.010085,2.666827,2.010085,0.993259,32.000000,7.000000,0.000000,0.876521,0.840000,2.829795,7.000000,0.000000,0.884214,0.778689,21728.000000,6.712832,6826.180608,3.018965,7.000000,0.000000,0.877995,0.967742,2.943363,7.000000,0.000000,0.892490,0.920000,2.668965,7.000000,0.000000,0.909146,0.887097,2.972819,7.000000,0.000000,0.918170,0.967742,2.489553,8.000000,1.000000,0.998757,0.800000,1.800253,7.000000,0.000000,0.906048,0.833333,3.179654,2023-01-09T23:06:10Z
